Time,SST
20040331,-1.79
20040401,-1.79
20040402,-1.77
20040403,-1.75
20040404,-1.63
20040405,-1.57
20040406,-1.52
20040407,-1.42
20040408,-1.33
20040409,-1.46
20040410,-1.63
20040411,-1.62
20040412,-1.6
20040413,-1.54
20040414,-1.01
20040415,-1.01
20040416,-1.03
20040417,-1.07
20040418,-1.11
20040419,-1.12
20040420,-1.08
20040421,-0.9
20040422,-0.69
20040423,-0.67
20040424,-0.67
20040425,-0.53
20040426,0
20040427,0.05
20040428,0.05
20040429,-0.11
20040430,-0.28
20040501,0.33
20040502,0.9
20040503,1.01
20040504,1.14
20040505,1.27
20040506,1.15
20040507,0.46
20040508,0.56
20040509,0.71
20040510,0.72
20040511,0.7
20040512,1
20040513,1.61
20040514,1.79
20040515,1.58
20040516,1.96
20040517,1.94
20040518,1.97
20040519,2.12
20040520,2.21
20040521,2.21
20040522,2.65
20040523,2.06
20040524,2.05
20040525,2.26
20040526,2.48
20040527,2.82
20040528,3.06
20040529,3.15
20040530,3.33
20040531,3.75
20040601,3.87
20040602,4.05
20040603,4.19
20040604,4.3
20040605,4.94
20040606,4.78
20040607,4.73
20040608,4.65
20040609,4.74
20040610,5.08
20040611,5.17
20040612,5.27
20040613,5.35
20040614,5.43
20040615,6.02
20040616,6.19
20040617,6.4
20040618,6.26
20040619,6.24
20040620,6.03
20040621,6.03
20040622,5.84
20040623,6.05
20040624,6.83
20040625,7.02
20040626,7.18
20040627,7.43
20040628,7.5
20040629,7.62
20040630,8.24
20040701,8.36
20040702,8.24
20040703,8.15
20040704,8.24
20040705,8.39
20040706,8.57
20040707,8.77
20040708,8.83
20040709,8.92
20040710,9.07
20040711,9.2
20040712,9.34
20040713,10.32
20040714,10.19
20040715,10.13
20040716,10.27
20040717,10.42
20040718,10.53
20040719,10.4
20040720,10.33
20040721,10.44
20040722,10.72
20040723,10.89
20040724,10.65
20040725,10.53
20040726,10.96
20040727,11.43
20040728,11.56
20040729,11.52
20040730,11.66
20040731,11.81
20050301,-1.54
20050302,-1.53
20050303,-1.39
20050304,-1.07
20050305,-0.94
20050306,-0.85
20050307,-0.84
20050308,-0.9
20050309,-0.97
20050310,-0.61
20050311,-0.32
20050312,-0.31
20050313,-0.49
20050314,-0.42
20050315,-0.11
20050316,-0.1
20050317,-0.16
20050318,-0.04
20050319,0.09
20050320,0.25
20050321,0.21
20050322,-0.02
20050323,-0.55
20050324,-0.4
20050325,-0.37
20050326,-0.5
20050327,-0.54
20050328,-0.37
20050329,-0.34
20050330,-0.94
20050331,-1.4
20050401,-1.6
20050402,-1.57
20050403,-1.52
20050404,-1.55
20050405,-1.57
20050406,-1.61
20050407,-1.61
20050408,-1.58
20050409,-1.61
20050410,-1.57
20050411,-1.65
20050412,-1.46
20050413,-1.22
20050414,-1.01
20050415,-0.97
20050416,-1.02
20050417,-0.97
20050418,-0.98
20050419,-1.03
20050420,-1.13
20050421,-1.19
20050422,-1
20050423,-1.11
20050424,-1.14
20050425,-0.78
20050426,-0.52
20050427,-0.5
20050428,-0.5
20050429,-0.45
20050430,0.15
20050501,0.03
20050502,0.49
20050503,0.65
20050504,0.9
20050505,1.03
20050506,0.98
20050507,0.99
20050508,1.22
20050509,1.31
20050510,1.48
20050511,1.5
20050512,1.84
20050513,1.66
20050514,1.73
20050515,1.88
20050516,2.11
20050517,2.57
20050518,2.92
20050519,2.75
20050520,2.73
20050521,2.73
20050522,2.79
20050523,2.82
20050524,2.73
20050525,2.53
20050526,2.49
20050527,2.49
20050528,2.72
20050529,3.06
20050530,3.44
20050531,3.59
20050601,3.65
20050602,4.13
20050603,4.47
20050604,4.77
20050605,5.44
20050606,5.3
20050607,5.24
20050608,5.3
20050609,5.93
20050610,5.89
20050611,6.33
20050612,6.08
20050613,6.21
20050614,6.01
20050615,6.34
20050616,6.63
20050617,6.66
20050618,6.35
20050619,6.26
20050620,6.77
20050621,7.11
20050622,7.66
20050623,7.87
20050624,7.76
20050625,7.66
20050626,7.55
20050627,7.55
20050628,7.75
20050629,7.98
20050630,8.07
20050701,8.13
20050702,8.74
20050703,8.89
20050704,8.9
20050705,9.03
20050706,9.66
20050707,9.85
20050708,9.82
20050709,9.72
20050710,9.62
20050711,9.82
20050712,10.56
20050713,10.82
20050714,11.02
20050715,11.15
20050716,11.4
20050717,11.52
20050718,11.41
20050719,11.49
20050720,11.59
20050721,11.48
20050722,10.54
20050723,10.46
20050724,10.41
20050725,10.74
20050726,11.22
20050727,11.32
20050728,11.39
20050729,11.37
20050730,11.79
20050731,11.76
20060301,-1.75
20060302,-1.77
20060303,-1.79
20060304,-1.77
20060305,-1.63
20060306,-1.73
20060307,-1.79
20060308,-1.78
20060309,-1.79
20060310,-1.76
20060311,-1.65
20060312,-1.57
20060313,-1.53
20060314,-1.52
20060315,-1.69
20060316,-1.54
20060317,-1.48
20060318,-1.33
20060319,-1.25
20060320,-1.16
20060321,-1.65
20060322,-1.76
20060323,-1.76
20060324,-1.75
20060325,-1.74
20060326,-1.75
20060327,-1.74
20060328,-1.64
20060329,-1.57
20060330,-1.6
20060331,-1.62
20060401,-1.62
20060402,-1.55
20060403,-1.42
20060404,-1.44
20060405,-1.5
20060406,-1.53
20060407,-1.61
20060408,-1.4
20060409,-1.42
20060410,-1.42
20060411,-1.4
20060412,-1.32
20060413,-1.38
20060414,-1.75
20060415,-1.77
20060416,-1.72
20060417,-1.66
20060418,-1.62
20060419,-1.68
20060420,-1.72
20060421,-1.57
20060422,-1.37
20060423,-1.29
20060424,-1.31
20060425,-1.44
20060426,-1.46
20060427,-1.46
20060428,-1.38
20060429,-1.27
20060430,-1.26
20060501,-1.47
20060502,-1.46
20060503,-1.41
20060504,-1.32
20060505,-1.1
20060506,-0.62
20060507,-0.97
20060508,-1.07
20060509,-0.94
20060510,-0.91
20060511,-0.88
20060512,-0.27
20060513,-0.37
20060514,-0.39
20060515,-0.14
20060516,-0.12
20060517,-0.03
20060518,0.04
20060519,-0.2
20060520,0.41
20060521,0.42
20060522,0.65
20060523,0.86
20060524,1.08
20060525,1.5
20060526,1.65
20060527,1.74
20060528,1.93
20060529,2.49
20060530,2.48
20060531,2.44
20060601,2.62
20060602,2.96
20060603,2.97
20060604,3.11
20060605,3.33
20060606,3.58
20060607,3.64
20060608,3.61
20060609,2.99
20060610,2.72
20060611,3.2
20060612,4.41
20060613,4.38
20060614,4.38
20060615,4.4
20060616,4.4
20060617,4.68
20060618,4.74
20060619,4.92
20060620,5.17
20060621,5.33
20060622,5.36
20060623,5.33
20060624,5.47
20060625,5.8
20060626,5.59
20060627,5.6
20060628,5.67
20060629,5.52
20060630,5.3
20060701,5.1
20060702,5.27
20060703,7.06
20060704,7.13
20060705,7.41
20060706,7.98
20060707,8.12
20060708,8.09
20060709,8.14
20060710,8.37
20060711,8.45
20060712,8.34
20060713,8.45
20060714,8.38
20060715,7.6
20060716,7.75
20060717,7.86
20060718,8.54
20060719,8.73
20060720,8.74
20060721,8.73
20060722,9.06
20060723,9.16
20060724,9.24
20060725,9.15
20060726,8.49
20060727,8.13
20060728,7.75
20060729,7.82
20060730,7.89
20060731,10.12
20070301,-1.78
20070302,-1.78
20070303,-1.78
20070304,-1.75
20070305,-1.74
20070306,-1.71
20070307,-1.64
20070308,-1.66
20070309,-1.71
20070310,-1.73
20070311,-1.72
20070312,-1.71
20070313,-1.67
20070314,-1.73
20070315,-1.68
20070316,-1.7
20070317,-1.72
20070318,-1.71
20070319,-1.72
20070320,-1.63
20070321,-1.69
20070322,-1.75
20070323,-1.75
20070324,-1.75
20070325,-1.77
20070326,-1.8
20070327,-1.79
20070328,-1.79
20070329,-1.8
20070330,-1.78
20070331,-1.64
20070401,-1.59
20070402,-1.53
20070403,-1.48
20070404,-1.45
20070405,-1.39
20070406,-1.28
20070407,-1.09
20070408,-0.93
20070409,-0.98
20070410,-1.2
20070411,-1.28
20070412,-1.14
20070413,-0.95
20070414,-0.98
20070415,-1
20070416,-0.93
20070417,-1.02
20070418,-0.96
20070419,-1.06
20070420,-1.08
20070421,-1.08
20070422,-0.34
20070423,-0.29
20070424,-0.28
20070425,-0.31
20070426,-0.49
20070427,-0.7
20070428,-0.46
20070429,-0.15
20070430,-0.17
20070501,-0.2
20070502,-0.29
20070503,0.01
20070504,0.21
20070505,0.28
20070506,0.21
20070507,0.15
20070508,0.15
20070509,0.7
20070510,0.76
20070511,0.85
20070512,0.96
20070513,0.83
20070514,0.69
20070515,1
20070516,1.11
20070517,1.16
20070518,1.22
20070519,1.51
20070520,2
20070521,1.96
20070522,1.89
20070523,1.77
20070524,1.83
20070525,1.52
20070526,1.86
20070527,2.34
20070528,2.65
20070529,2.69
20070530,2.89
20070531,3.45
20070601,3.22
20070602,3.22
20070603,3.29
20070604,3.61
20070605,3.64
20070606,3.71
20070607,3.86
20070608,3.91
20070609,3.95
20070610,4.01
20070611,3.92
20070612,3.97
20070613,4.22
20070614,4.64
20070615,4.96
20070616,5.17
20070617,4.74
20070618,4.65
20070619,4.74
20070620,4.9
20070621,5.03
20070622,4.72
20070623,5.09
20070624,4.99
20070625,5.01
20070626,5.01
20070627,4.92
20070628,4.93
20070629,5.06
20070630,5.64
20070701,5.82
20070702,6.39
20070703,6.65
20070704,6.48
20070705,6.15
20070706,6.54
20070707,6.7
20070708,7.1
20070709,7.43
20070710,7.51
20070711,7.55
20070712,7.59
20070713,7.76
20070714,7.96
20070715,8.81
20070716,8.7
20070717,8.74
20070718,8.84
20070719,8.74
20070720,8.5
20070721,8.17
20070722,8.02
20070723,8.64
20070724,9.1
20070725,9.6
20070726,9.76
20070727,10
20070728,10.33
20070729,10.4
20070730,10.6
20070731,10.25
20080301,-1.72
20080302,-1.78
20080303,-1.77
20080304,-1.77
20080305,-1.77
20080306,-1.7
20080307,-1.76
20080308,-1.78
20080309,-1.76
20080310,-1.75
20080311,-1.79
20080312,-1.79
20080313,-1.79
20080314,-1.8
20080315,-1.75
20080316,-1.74
20080317,-1.78
20080318,-1.79
20080319,-1.8
20080320,-1.8
20080321,-1.8
20080322,-1.79
20080323,-1.76
20080324,-1.76
20080325,-1.77
20080326,-1.79
20080327,-1.8
20080328,-1.8
20080329,-1.78
20080330,-1.77
20080331,-1.77
20080401,-1.77
20080402,-1.8
20080403,-1.78
20080404,-1.78
20080405,-1.77
20080406,-1.78
20080407,-1.8
20080408,-1.8
20080409,-1.8
20080410,-1.79
20080411,-1.8
20080412,-1.75
20080413,-1.62
20080414,-1.46
20080415,-1.5
20080416,-1.66
20080417,-1.69
20080418,-1.61
20080419,-1.2
20080420,-1.1
20080421,-0.91
20080422,-0.77
20080423,-0.83
20080424,-0.88
20080425,-1.1
20080426,-1.56
20080427,-1.45
20080428,-1.18
20080429,-1.2
20080430,-1.26
20080501,-1.41
20080502,-1.44
20080503,-1.48
20080504,-1.63
20080505,-1.37
20080506,-1.15
20080507,-0.99
20080508,-0.95
20080509,-0.98
20080510,-1.29
20080511,-1.52
20080512,-0.83
20080513,-0.69
20080514,-0.66
20080515,-0.36
20080516,-0.37
20080517,-0.3
20080518,-0.15
20080519,-0.13
20080520,-0.03
20080521,0.29
20080522,0.36
20080523,0.39
20080524,0.37
20080525,0.63
20080526,0.82
20080527,0.79
20080528,1.04
20080529,1.64
20080530,1.69
20080531,2.14
20080601,2.37
20080602,2.64
20080603,2.71
20080604,2.71
20080605,2.78
20080606,2.75
20080607,2.23
20080608,2.25
20080609,2.41
20080610,2.51
20080611,3.09
20080612,3.31
20080613,3.39
20080614,3.47
20080615,3.78
20080616,3.42
20080617,3.08
20080618,3.27
20080619,3.39
20080620,3.77
20080621,3.95
20080622,4.3
20080623,4.09
20080624,4.09
20080625,3.96
20080626,4.28
20080627,4.79
20080628,4.78
20080629,4.75
20080630,4.72
20080701,4.73
20080702,4.84
20080703,4.97
20080704,5.37
20080705,5.53
20080706,6.07
20080707,6.25
20080708,6.25
20080709,6.31
20080710,6.52
20080711,5.86
20080712,6.15
20080713,6.42
20080714,6.56
20080715,6.28
20080716,6.18
20080717,6.8
20080718,6.79
20080719,6.75
20080720,6.87
20080721,6.93
20080722,7.29
20080723,7.34
20080724,7.36
20080725,7.38
20080726,8.01
20080727,8.24
20080728,8.2
20080729,8.12
20080730,7.78
20080731,7.95
20090301,-1.8
20090302,-1.8
20090303,-1.8
20090304,-1.79
20090305,-1.76
20090306,-1.75
20090307,-1.76
20090308,-1.6
20090309,-1.55
20090310,-1.5
20090311,-1.49
20090312,-1.5
20090313,-1.48
20090314,-1.45
20090315,-1.72
20090316,-1.79
20090317,-1.8
20090318,-1.8
20090319,-1.79
20090320,-1.79
20090321,-1.78
20090322,-1.76
20090323,-1.74
20090324,-1.79
20090325,-1.8
20090326,-1.8
20090327,-1.8
20090328,-1.8
20090329,-1.79
20090330,-1.8
20090331,-1.8
20090401,-1.8
20090402,-1.79
20090403,-1.79
20090404,-1.79
20090405,-1.76
20090406,-1.74
20090407,-1.75
20090408,-1.77
20090409,-1.79
20090410,-1.79
20090411,-1.79
20090412,-1.8
20090413,-1.8
20090414,-1.75
20090415,-1.63
20090416,-1.57
20090417,-1.53
20090418,-1.39
20090419,-1.33
20090420,-1.33
20090421,-1.16
20090422,-1.1
20090423,-1.13
20090424,-1.26
20090425,-0.45
20090426,-0.36
20090427,-0.38
20090428,-0.32
20090429,-0.38
20090430,-0.45
20090501,-0.46
20090502,-0.28
20090503,-0.18
20090504,-0.33
20090505,-0.13
20090506,0.05
20090507,0.07
20090508,0.02
20090509,0.14
20090510,1.04
20090511,1.02
20090512,0.98
20090513,1.25
20090514,1.77
20090515,1.62
20090516,1.22
20090517,1.09
20090518,1.24
20090519,1.03
20090520,1.67
20090521,1.9
20090522,1.99
20090523,2.16
20090524,2.27
20090525,2.52
20090526,2.55
20090527,2.5
20090528,2.27
20090529,2.51
20090530,2.44
20090531,2.34
20090601,2.42
20090602,2.49
20090603,2.49
20090604,2.75
20090605,2.89
20090606,2.99
20090607,3.13
20090608,3.94
20090609,3.99
20090610,3.94
20090611,4.08
20090612,4.3
20090613,4.31
20090614,4.21
20090615,4.31
20090616,4.22
20090617,4.74
20090618,4.97
20090619,4.64
20090620,4.88
20090621,5.02
20090622,5.09
20090623,4.64
20090624,4.54
20090625,4.63
20090626,4.89
20090627,5.21
20090628,5.31
20090629,5.99
20090630,6.07
20090701,6.06
20090702,6.16
20090703,7.17
20090704,5.93
20090705,5.85
20090706,7.94
20090707,7.56
20090708,7.2
20090709,7.21
20090710,7.54
20090711,8.32
20090712,8.55
20090713,8.67
20090714,8.76
20090715,7.69
20090716,8.2
20090717,8.02
20090718,8
20090719,8.16
20090720,8.23
20090721,8.03
20090722,7.9
20090723,7.98
20090724,8.05
20090725,8.07
20090726,8.19
20090727,8.26
20090728,8.48
20090729,8.69
20090730,8.85
20090731,8.92
20100301,-1.78
20100302,-1.79
20100303,-1.8
20100304,-1.8
20100305,-1.78
20100306,-1.79
20100307,-1.8
20100308,-1.8
20100309,-1.8
20100310,-1.8
20100311,-1.8
20100312,-1.8
20100313,-1.8
20100314,-1.79
20100315,-1.8
20100316,-1.8
20100317,-1.8
20100318,-1.8
20100319,-1.79
20100320,-1.79
20100321,-1.78
20100322,-1.78
20100323,-1.78
20100324,-1.79
20100325,-1.73
20100326,-1.7
20100327,-1.68
20100328,-1.65
20100329,-1.73
20100330,-1.77
20100331,-1.77
20100401,-1.72
20100402,-1.79
20100403,-1.78
20100404,-1.78
20100405,-1.78
20100406,-1.78
20100407,-1.79
20100408,-1.77
20100409,-1.73
20100410,-1.7
20100411,-1.66
20100412,-1.59
20100413,-1.55
20100414,-1.48
20100415,-1.49
20100416,-1.18
20100417,-1.23
20100418,-1.11
20100419,-0.96
20100420,-0.97
20100421,-1.03
20100422,-1.09
20100423,-1.19
20100424,-0.92
20100425,-0.89
20100426,-0.81
20100427,-0.85
20100428,-0.92
20100429,-1.13
20100430,-1.11
20100501,-1.09
20100502,-1.31
20100503,-1.44
20100504,-1.24
20100505,-0.98
20100506,-0.86
20100507,-0.9
20100508,-0.77
20100509,-0.76
20100510,-0.76
20100511,-0.46
20100512,-0.73
20100513,-0.8
20100514,-0.75
20100515,-0.72
20100516,0.05
20100517,0.19
20100518,0.24
20100519,0.25
20100520,0.36
20100521,0.73
20100522,0.25
20100523,0.58
20100524,0.76
20100525,0.77
20100526,0.66
20100527,1.13
20100528,1.19
20100529,1.15
20100530,1.07
20100531,1.67
20100601,1.86
20100602,1.94
20100603,1.95
20100604,2.11
20100605,2.56
20100606,2.78
20100607,2.78
20100608,2.97
20100609,3.15
20100610,3.35
20100611,3.72
20100612,3.62
20100613,3.65
20100614,3.39
20100615,3.94
20100616,3.86
20100617,3.83
20100618,3.76
20100619,4.23
20100620,4.3
20100621,4.31
20100622,3.87
20100623,4.01
20100624,4.3
20100625,4.45
20100626,4.38
20100627,4.46
20100628,4.61
20100629,4.64
20100630,4.93
20100701,5.06
20100702,5.51
20100703,5.81
20100704,5.96
20100705,5.59
20100706,5.73
20100707,5.74
20100708,5.93
20100709,6.27
20100710,6.33
20100711,6.36
20100712,6.6
20100713,6.7
20100714,6.75
20100715,6.79
20100716,6.71
20100717,6.54
20100718,6.64
20100719,6.75
20100720,7.09
20100721,7.24
20100722,7.31
20100723,7.69
20100724,7.74
20100725,7.77
20100726,7.73
20100727,7.02
20100728,7.99
20100729,7.92
20100730,8.44
20100731,8.65
20110301,-1.79
20110302,-1.79
20110303,-1.77
20110304,-1.77
20110305,-1.79
20110306,-1.79
20110307,-1.78
20110308,-1.78
20110309,-1.79
20110310,-1.79
20110311,-1.79
20110312,-1.79
20110313,-1.8
20110314,-1.8
20110315,-1.8
20110316,-1.79
20110317,-1.74
20110318,-1.54
20110319,-1.47
20110320,-1.42
20110321,-1.54
20110322,-1.65
20110323,-1.76
20110324,-1.76
20110325,-1.74
20110326,-1.73
20110327,-1.73
20110328,-1.62
20110329,-1.48
20110330,-1.47
20110331,-1.5
20110401,-1.67
20110402,-1.78
20110403,-1.58
20110404,-1.41
20110405,-1.14
20110406,-1.23
20110407,-1.09
20110408,-1.05
20110409,-1.12
20110410,-1.59
20110411,-1.68
20110412,-1.79
20110413,-1.78
20110414,-1.71
20110415,-1.61
20110416,-1.61
20110417,-1.58
20110418,-1.51
20110419,-1.49
20110420,-1.42
20110421,-1.35
20110422,-1.4
20110423,-1.34
20110424,-1.21
20110425,-1.27
20110426,-1.43
20110427,-1.38
20110428,-0.95
20110429,-0.94
20110430,-0.93
20110501,-0.95
20110502,-0.69
20110503,-0.33
20110504,-0.24
20110505,-0.14
20110506,-0.14
20110507,-0.15
20110508,0.38
20110509,0.38
20110510,0.37
20110511,0.41
20110512,0.43
20110513,0.32
20110514,0.42
20110515,0.12
20110516,0.17
20110517,0.54
20110518,0.68
20110519,0.72
20110520,0.79
20110521,0.89
20110522,1.22
20110523,1.28
20110524,1.49
20110525,1.69
20110526,2.03
20110527,2.63
20110528,2.8
20110529,2.83
20110530,2.83
20110531,3.03
20110601,3.14
20110602,2.98
20110603,2.83
20110604,2.84
20110605,2.9
20110606,3.36
20110607,3.21
20110608,3.31
20110609,3.45
20110610,3.63
20110611,3.54
20110612,3.85
20110613,4.21
20110614,4.31
20110615,4.18
20110616,4.03
20110617,4
20110618,4.15
20110619,4.43
20110620,4.58
20110621,5.4
20110622,5.65
20110623,5.71
20110624,5.84
20110625,5.74
20110626,5.87
20110627,5.83
20110628,5.58
20110629,5.55
20110630,5.71
20110701,5.78
20110702,5.86
20110703,6.21
20110704,6.34
20110705,6.31
20110706,6.35
20110707,5.41
20110708,5.52
20110709,6
20110710,6.31
20110711,6.29
20110712,6.4
20110713,6.56
20110714,6.69
20110715,6.58
20110716,6.64
20110717,6.56
20110718,6.45
20110719,6.66
20110720,6.92
20110721,6.93
20110722,6.85
20110723,6.73
20110724,6.93
20110725,7.31
20110726,7.41
20110727,7.42
20110728,7.26
20110729,7.19
20110730,7.15
20110731,7.13
20120301,-1.8
20120302,-1.8
20120303,-1.8
20120304,-1.8
20120305,-1.8
20120306,-1.8
20120307,-1.8
20120308,-1.8
20120309,-1.8
20120310,-1.8
20120311,-1.8
20120312,-1.8
20120313,-1.8
20120314,-1.8
20120315,-1.8
20120316,-1.8
20120317,-1.8
20120318,-1.8
20120319,-1.8
20120320,-1.8
20120321,-1.8
20120322,-1.8
20120323,-1.79
20120324,-1.8
20120325,-1.8
20120326,-1.8
20120327,-1.76
20120328,-1.76
20120329,-1.76
20120330,-1.75
20120331,-1.76
20120401,-1.76
20120402,-1.76
20120403,-1.79
20120404,-1.79
20120405,-1.79
20120406,-1.8
20120407,-1.78
20120408,-1.76
20120409,-1.72
20120410,-1.68
20120411,-1.62
20120412,-1.62
20120413,-1.62
20120414,-1.35
20120415,-1.19
20120416,-1.16
20120417,-1.13
20120418,-1.1
20120419,-1.15
20120420,-1.12
20120421,-1.02
20120422,-0.93
20120423,-0.87
20120424,-0.84
20120425,-0.88
20120426,-0.66
20120427,-0.38
20120428,-0.45
20120429,-0.55
20120430,-0.5
20120501,-0.37
20120502,-0.1
20120503,-0.45
20120504,-0.43
20120505,-0.57
20120506,-0.62
20120507,-0.51
20120508,0.02
20120509,0.12
20120510,0.13
20120511,0.13
20120512,0.17
20120513,0.06
20120514,-0.03
20120515,-0.18
20120516,-0.24
20120517,-0.04
20120518,0.53
20120519,1.33
20120520,1.43
20120521,1.39
20120522,1.45
20120523,1.57
20120524,1.9
20120525,2
20120526,1.99
20120527,1.96
20120528,2.02
20120529,2.29
20120530,2.64
20120531,2.84
20120601,2.95
20120602,2.91
20120603,2.88
20120604,3.02
20120605,3.32
20120606,3.4
20120607,3.36
20120608,3.47
20120609,3.51
20120610,4.17
20120611,4.48
20120612,4.56
20120613,4.55
20120614,4.91
20120615,5.07
20120616,4.91
20120617,4.92
20120618,4.96
20120619,4.97
20120620,5.07
20120621,5.27
20120622,5.86
20120623,6.05
20120624,5.82
20120625,5.53
20120626,5.81
20120627,5.95
20120628,6.09
20120629,6.13
20120630,6.06
20120701,5.75
20120702,4.79
20120703,6.27
20120704,6.23
20120705,6.27
20120706,6.49
20120707,6.87
20120708,7.25
20120709,7.28
20120710,7.28
20120711,7.38
20120712,7.22
20120713,7.15
20120714,7.2
20120715,7.46
20120716,7.8
20120717,8.25
20120718,8.28
20120719,8.31
20120720,8.41
20120721,7.98
20120722,7.92
20120723,7.41
20120724,7.46
20120725,7.78
20120726,7.93
20120727,7.86
20120728,7.79
20120729,7.87
20120730,8.01
20120731,8.04
20130301,-1.8
20130302,-1.71
20130303,-1.43
20130304,-1.42
20130305,-1.42
20130306,-1.58
20130307,-1.54
20130308,-1.44
20130309,-1.55
20130310,-1.52
20130311,-1.7
20130312,-1.77
20130313,-1.74
20130314,-1.75
20130315,-1.76
20130316,-1.8
20130317,-1.8
20130318,-1.76
20130319,-1.73
20130320,-1.77
20130321,-1.78
20130322,-1.77
20130323,-1.78
20130324,-1.8
20130325,-1.8
20130326,-1.77
20130327,-1.63
20130328,-1.55
20130329,-1.54
20130330,-1.71
20130331,-1.79
20130401,-1.55
20130402,-1.27
20130403,-1.25
20130404,-1.24
20130405,-1.31
20130406,-1.2
20130407,-1.22
20130408,-1.33
20130409,-1.7
20130410,-1.78
20130411,-1.8
20130412,-1.79
20130413,-1.79
20130414,-1.53
20130415,-1.23
20130416,-1.14
20130417,-1.06
20130418,-0.99
20130419,-1
20130420,-0.89
20130421,-0.64
20130422,-0.43
20130423,-0.25
20130424,-0.32
20130425,-0.18
20130426,-0.08
20130427,-0.07
20130428,-0.27
20130429,-0.12
20130430,0.06
20130501,0.09
20130502,-0.05
20130503,-0.06
20130504,0.05
20130505,0.04
20130506,-0.08
20130507,0.12
20130508,0.28
20130509,0.55
20130510,0.49
20130511,0.5
20130512,0.43
20130513,0.4
20130514,0.45
20130515,0.44
20130516,0.13
20130517,0.31
20130518,0.45
20130519,0.56
20130520,0.65
20130521,0.74
20130522,1.36
20130523,1.6
20130524,1.97
20130525,2.08
20130526,2.04
20130527,2
20130528,1.99
20130529,2.42
20130530,2.42
20130531,2.46
20130601,2.53
20130602,2.51
20130603,2.32
20130604,2.71
20130605,3.29
20130606,3.89
20130607,3.89
20130608,3.94
20130609,4.02
20130610,4.36
20130611,4.36
20130612,4.83
20130613,5.48
20130614,6.04
20130615,6.16
20130616,5.92
20130617,6.37
20130618,6.81
20130619,6.78
20130620,6.38
20130621,4.92
20130622,4.59
20130623,4.19
20130624,4.93
20130625,5.66
20130626,5.62
20130627,5.57
20130628,5.6
20130629,5.41
20130630,5.06
20130701,5.03
20130702,5.04
20130703,5.24
20130704,5.42
20130705,5.57
20130706,5.68
20130707,5.55
20130708,5.59
